Rk,Player,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team
9.0,Rubin Jones,G,33,12,21.6,1.2,3.7,0.331,0.6,2.5,0.247,0.6,1.2,0.5,0.413,0.5,0.7,0.783,0.6,1.9,2.6,1.3,0.9,0.2,1.0,2.1,3.6,,Michigan
10.0,Justin Pippen,G,28,0,6.7,0.4,1.6,0.273,0.3,1.1,0.267,0.1,0.5,0.286,0.364,0.4,0.5,0.857,0.3,0.4,0.7,0.6,0.2,0.0,0.3,0.8,1.6,,Michigan
11.0,Jace Howard,G,5,0,3.8,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.25,0.4,1.0,0.4,0.4,0.8,1.2,0.2,0.2,0.0,0.6,0.6,0.8,,Michigan
12.0,Phat Phat Brooks,G,15,0,3.3,0.1,0.4,0.333,0.1,0.2,0.333,0.1,0.2,0.333,0.417,0.5,0.6,0.778,0.2,0.5,0.7,0.2,0.2,0.0,0.1,0.5,0.8,,Michigan
13.0,Harrison Hochberg,F,6,0,1.3,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.7,,Michigan
14.0,Charlie May,G,5,0,1.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0,,Michigan
15.0,Howard Eisley Jr.,G,3,0,1.3,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,,Michigan
16.0,Ian Burns,G,7,0,1.1,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,,Michigan
,Team Totals,,37,37,201.3,27.3,58.4,0.468,8.1,24.5,0.332,19.2,33.9,0.567,0.538,15.2,20.9,0.728,11.1,27.4,38.4,15.8,5.4,3.6,14.0,17.1,78.0,,Michigan
1.0,Jaden Akins,G,37,37,27.2,4.8,11.9,0.398,1.6,5.4,0.293,3.2,6.6,0.484,0.464,1.7,2.3,0.762,0.6,2.9,3.5,1.5,0.8,0.3,1.1,1.4,12.8,,Michigan State
2.0,Jase Richardson,G,36,15,25.3,4.0,8.1,0.493,1.3,3.2,0.412,2.7,4.9,0.545,0.574,2.8,3.4,0.836,0.6,2.7,3.3,1.9,0.8,0.3,0.8,1.5,12.1,,Michigan State
3.0,Tre Holloman,G,37,16,23.1,3.1,8.2,0.373,1.3,3.9,0.329,1.8,4.2,0.414,0.452,1.7,2.0,0.851,0.2,1.7,1.9,3.7,0.8,0.2,1.6,1.7,9.1,,Michigan State
4.0,Coen Carr,F,37,1,20.7,3.1,5.0,0.611,0.1,0.4,0.333,2.9,4.6,0.635,0.624,1.8,2.6,0.701,1.5,2.1,3.6,0.5,0.5,0.7,0.9,1.1,8.1,,Michigan State
5.0,Jaxon Kohler,F,37,34,20.8,3.0,5.8,0.519,0.5,1.4,0.373,2.5,4.5,0.564,0.563,1.2,1.5,0.821,2.5,4.9,7.5,1.3,0.4,0.8,1.3,1.8,7.8,,Michigan State
6.0,Jeremy Fears Jr.,G,36,36,23.7,2.0,5.0,0.397,0.4,1.1,0.342,1.6,3.9,0.411,0.433,2.9,3.9,0.73,0.3,1.8,2.1,5.4,1.1,0.2,2.0,2.3,7.2,,Michigan State
7.0,Frankie Fidler,F,37,7,16.2,2.2,5.5,0.39,0.4,1.8,0.197,1.8,3.8,0.482,0.422,2.4,2.7,0.861,0.8,2.5,3.3,0.8,0.5,0.2,0.6,1.1,7.0,,Michigan State
8.0,Carson Cooper,C,37,0,17.2,1.7,2.9,0.598,0.0,0.0,0.0,1.7,2.9,0.604,0.598,1.6,2.1,0.744,1.5,3.7,5.2,0.6,0.2,0.6,0.8,2.2,5.0,,Michigan State
9.0,Xavier Booker,F,33,3,12.8,1.8,4.2,0.417,0.5,2.2,0.233,1.2,2.0,0.621,0.478,0.7,0.8,0.786,0.7,1.5,2.2,0.2,0.1,0.7,0.9,1.2,4.7,,Michigan State
10.0,Szymon Zapala,C,36,36,14.1,1.7,2.6,0.653,0.0,0.1,0.0,1.7,2.6,0.667,0.653,0.8,1.2,0.659,1.6,2.4,4.0,0.6,0.3,0.6,0.9,2.3,4.3,,Michigan State
11.0,Nick Sanders,G,10,0,1.2,0.4,0.7,0.571,0.0,0.2,0.0,0.4,0.5,0.8,0.571,0.0,0.0,,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.8,,Michigan State
12.0,Gehrig Normand,G,13,0,2.0,0.2,0.6,0.375,0.2,0.5,0.333,0.1,0.2,0.5,0.5,0.0,0.0,,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.3,0.6,,Michigan State
13.0,Kur Teng,G,19,0,3.1,0.2,0.7,0.214,0.1,0.5,0.222,0.1,0.3,0.2,0.286,0.1,0.1,1.0,0.2,0.5,0.7,0.2,0.1,0.0,0.2,0.4,0.5,,Michigan State
,Team Totals,,37,37,200.7,27.1,59.2,0.458,6.1,19.5,0.311,21.1,39.8,0.53,0.509,17.4,22.4,0.779,11.9,27.9,39.8,16.6,5.3,4.6,11.4,16.7,77.7,,Michigan State
1.0,Josh Hubbard,G,34,34,32.9,5.9,14.8,0.402,3.2,9.2,0.345,2.8,5.6,0.495,0.509,3.8,4.4,0.878,0.3,1.9,2.1,3.1,0.9,0.1,1.3,1.9,18.9,,Mississippi State
2.0,KeShawn Murphy,F,34,3,24.0,4.9,8.7,0.566,0.1,0.8,0.148,4.8,7.9,0.608,0.573,1.8,2.9,0.619,2.3,5.0,7.4,1.6,0.9,1.1,1.5,1.9,11.7,,Mississippi State
3.0,Claudell Harris Jr.,G,34,18,23.1,3.3,8.2,0.396,2.0,5.9,0.34,1.3,2.4,0.538,0.518,1.0,1.3,0.778,0.4,2.4,2.8,1.2,0.9,0.1,0.7,1.2,9.6,,Mississippi State
4.0,Riley Kugel,G,33,14,22.4,3.3,7.7,0.433,1.2,3.6,0.333,2.1,4.1,0.522,0.512,1.4,1.8,0.754,1.1,1.9,3.0,1.5,1.1,0.2,1.4,1.9,9.3,,Mississippi State
5.0,RJ Melendez,G,34,29,22.4,3.1,7.0,0.439,1.0,3.5,0.28,2.1,3.5,0.597,0.508,1.7,2.3,0.747,1.5,2.8,4.3,0.9,0.9,0.6,1.0,2.2,8.8,,Mississippi State
6.0,Cameron Matthews,F,34,32,29.4,2.7,5.3,0.514,0.2,0.7,0.24,2.5,4.5,0.558,0.531,1.5,3.0,0.5,2.3,4.4,6.7,3.6,2.4,0.7,2.4,2.8,7.1,,Mississippi State
7.0,Kanye Clary,G,7,4,19.0,2.0,5.4,0.368,0.3,1.4,0.2,1.7,4.0,0.429,0.395,2.0,2.9,0.7,0.0,1.3,1.3,2.6,1.1,0.0,0.7,1.3,6.3,,Mississippi State
8.0,Michael Nwoko,C,34,32,15.4,2.4,4.6,0.525,0.0,0.2,0.143,2.4,4.4,0.543,0.528,1.2,2.0,0.609,1.9,2.7,4.6,0.7,0.4,0.8,0.7,2.3,6.1,,Mississippi State
9.0,Shawn Jones Jr.,G,34,4,19.3,1.7,4.0,0.437,0.5,1.9,0.281,1.2,2.1,0.577,0.504,0.8,1.1,0.757,1.1,1.4,2.6,0.9,0.9,0.6,0.4,1.8,4.8,,Mississippi State
10.0,Martavious Russell,G,11,0,5.1,0.9,1.5,0.588,0.4,0.7,0.5,0.5,0.8,0.667,0.706,0.0,0.2,0.0,0.3,0.5,0.7,0.2,0.1,0.2,0.3,0.4,2.2,,Mississippi State
11.0,Gai Chol,C,15,0,4.3,0.6,1.1,0.563,0.0,0.1,0.0,0.6,1.0,0.6,0.563,0.3,0.3,0.8,0.5,0.3,0.8,0.1,0.2,0.0,0.3,0.7,1.5,,Mississippi State
12.0,Jeremy Foumena,C,9,0,2.9,0.3,1.0,0.333,0.1,0.7,0.167,0.2,0.3,0.667,0.389,0.3,0.4,0.75,0.2,0.3,0.6,0.1,0.0,0.2,0.1,0.7,1.1,,Mississippi State
13.0,Dellquan Warren,G,26,0,6.2,0.2,0.7,0.333,0.1,0.4,0.2,0.2,0.3,0.5,0.389,0.0,0.2,0.2,0.0,0.8,0.8,1.3,0.4,0.2,0.7,0.7,0.6,,Mississippi State
14.0,Harrison Alexander,G,11,0,2.3,0.1,0.5,0.167,0.1,0.5,0.167,0.0,0.0,,0.25,0.0,0.0,,0.0,0.4,0.4,0.1,0.0,0.0,0.2,0.0,0.3,,Mississippi State
15.0,Trey Jackson III,G,5,0,1.6,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.5,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.4,0.2,,Mississippi State
,Team Totals,,34,34,202.2,28.6,63.1,0.452,8.5,26.9,0.314,20.1,36.2,0.555,0.519,13.9,19.9,0.701,12.8,25.1,37.9,15.2,9.1,4.5,10.7,17.4,79.5,,Mississippi State
1.0,Mark Mitchell,F,33,33,27.8,4.6,9.1,0.505,0.4,1.5,0.26,4.2,7.6,0.554,0.527,4.3,6.4,0.67,1.4,3.2,4.7,1.9,1.0,0.8,1.6,1.6,13.9,,Missouri
2.0,Caleb Grill,G,29,2,26.2,4.3,9.1,0.472,2.7,6.8,0.396,1.6,2.3,0.691,0.619,2.4,2.8,0.864,0.8,2.8,3.6,1.1,1.7,0.1,0.9,1.7,13.7,,Missouri
3.0,Tamar Bates,G,34,34,26.0,4.6,9.0,0.508,1.5,3.9,0.397,3.1,5.2,0.591,0.593,2.6,2.7,0.946,0.7,1.9,2.6,1.0,1.3,0.1,1.3,1.8,13.3,,Missouri
4.0,Anthony Robinson II,G,33,31,23.0,2.6,5.3,0.483,0.6,1.5,0.4,2.0,3.8,0.516,0.54,3.3,4.2,0.771,0.9,2.2,3.1,3.5,2.0,0.2,1.7,3.1,9.0,,Missouri
5.0,Tony Perkins,G,32,28,23.2,2.8,5.9,0.479,0.5,1.7,0.309,2.3,4.2,0.548,0.524,2.4,3.2,0.757,0.8,1.7,2.5,2.5,1.1,0.2,1.6,1.9,8.7,,Missouri
6.0,Trent Pierce,F,33,19,17.1,2.3,4.9,0.472,1.0,2.9,0.33,1.3,1.9,0.688,0.571,1.1,1.9,0.581,1.2,2.1,3.2,1.0,0.6,0.2,0.6,1.8,6.7,,Missouri
7.0,Marques Warrick,G,33,0,13.5,2.3,4.7,0.481,1.1,2.4,0.456,1.2,2.3,0.506,0.596,1.0,1.2,0.805,0.3,0.6,0.9,1.3,0.4,0.0,0.4,0.5,6.6,,Missouri
8.0,Jacob Crews,G,33,0,12.9,2.0,5.2,0.378,1.2,3.6,0.336,0.8,1.6,0.472,0.494,0.4,0.6,0.737,0.7,1.4,2.1,0.3,0.3,0.1,0.2,1.0,5.6,,Missouri
9.0,Josh Gray,C,33,16,15.5,1.0,1.9,0.531,0.0,0.1,0.333,1.0,1.8,0.541,0.539,1.1,2.0,0.569,1.8,3.5,5.3,0.6,0.3,0.4,0.9,2.4,3.2,,Missouri
10.0,Aidan Shaw,F,28,0,9.2,1.1,1.7,0.638,0.1,0.3,0.5,0.9,1.4,0.667,0.681,0.3,0.6,0.5,0.7,1.1,1.8,0.2,0.4,0.4,0.4,0.9,2.6,,Missouri
11.0,Marcus Allen,G,26,0,9.2,0.7,1.6,0.439,0.1,0.2,0.4,0.6,1.4,0.444,0.463,1.2,1.3,0.882,0.7,1.3,2.0,0.5,0.3,0.1,0.6,1.2,2.6,,Missouri
12.0,Annor Boateng,G,17,7,6.4,0.5,1.5,0.346,0.1,0.6,0.1,0.5,0.9,0.5,0.365,0.8,1.1,0.684,0.2,0.4,0.6,0.3,0.4,0.1,0.5,0.7,1.9,,Missouri
13.0,T.O. Barrett,G,19,0,5.4,0.7,1.3,0.583,0.0,0.1,0.0,0.7,1.2,0.636,0.583,0.4,0.6,0.667,0.1,0.3,0.4,0.6,0.3,0.1,0.4,1.0,1.9,,Missouri
14.0,Peyton Marshall,C,22,0,4.4,0.4,0.8,0.5,0.0,0.0,,0.4,0.8,0.5,0.5,0.2,0.9,0.263,0.4,0.8,1.1,0.1,0.3,0.3,0.5,0.9,1.0,,Missouri
15.0,Jeremy Sanchez,G,5,0,1.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.2,0.6,0.333,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,,Missouri
16.0,JV Brown,G,3,0,1.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,,Missouri
,Team Totals,,34,34,200.7,27.6,57.3,0.482,8.7,23.7,0.367,18.9,33.6,0.563,0.558,19.7,27.0,0.73,11.0,23.0,34.0,13.7,9.4,2.6,10.9,18.2,83.6,,Missouri
1.0,Money Williams,G,35,20,27.1,4.2,10.5,0.399,1.6,4.7,0.341,2.6,5.8,0.446,0.475,3.2,4.0,0.801,0.3,3.2,3.5,3.1,1.1,0.3,2.5,2.5,13.2,,Montana
2.0,Malik Moore,G,30,29,30.5,4.3,9.4,0.456,2.0,5.0,0.409,2.3,4.5,0.507,0.564,2.0,2.4,0.822,0.2,3.0,3.2,2.4,0.8,0.1,1.3,2.1,12.6,,Montana
3.0,Joe Pridgen,F,35,35,27.7,5.0,7.9,0.633,0.1,0.6,0.238,4.8,7.3,0.665,0.642,1.4,2.5,0.575,2.1,4.7,6.8,1.3,0.9,0.7,1.4,2.3,11.5,,Montana
4.0,Kai Johnson,G,35,21,24.5,3.9,7.7,0.509,0.9,2.5,0.341,3.1,5.2,0.59,0.565,2.4,3.5,0.691,0.4,2.7,3.1,1.8,1.3,0.5,1.5,2.4,11.2,,Montana
5.0,Te'Jon Sawyer,F,34,33,23.9,3.5,6.1,0.577,0.6,1.5,0.404,2.9,4.6,0.635,0.627,1.7,2.3,0.731,1.0,3.1,4.1,1.3,0.5,0.6,1.4,2.2,9.4,,Montana
6.0,Brandon Whitney,G,35,35,29.6,3.3,6.0,0.55,0.5,1.4,0.375,2.8,4.7,0.601,0.592,2.1,2.5,0.831,0.5,1.7,2.2,2.7,0.7,0.0,0.8,1.2,9.3,,Montana
7.0,Austin Patterson,G,35,0,19.6,1.9,3.8,0.493,1.1,2.8,0.392,0.8,1.1,0.757,0.634,0.7,0.9,0.806,0.2,2.1,2.2,0.7,0.6,0.4,0.9,1.2,5.6,,Montana
8.0,Jensen Bradtke,F,25,1,10.4,1.2,3.0,0.382,0.6,2.0,0.314,0.5,1.0,0.52,0.487,0.4,0.5,0.917,0.4,1.0,1.4,0.2,0.1,0.2,0.3,0.6,3.4,,Montana
9.0,Jeremiah Dargan,G,13,0,5.2,0.8,2.2,0.393,0.5,1.4,0.333,0.4,0.8,0.5,0.5,0.2,0.7,0.333,0.5,0.2,0.6,0.3,0.5,0.1,0.1,0.4,2.4,,Montana
10.0,Zack Davidson,F,16,0,6.4,0.9,1.4,0.652,0.0,0.0,,0.9,1.4,0.652,0.652,0.5,0.9,0.533,0.6,0.9,1.6,0.1,0.3,0.1,0.4,1.2,2.4,,Montana
11.0,Amari Jedkins,F,29,1,8.9,0.5,1.1,0.452,0.1,0.3,0.2,0.4,0.7,0.571,0.484,0.3,0.4,0.615,0.4,1.2,1.7,0.2,0.2,0.3,0.4,1.3,1.3,,Montana
12.0,Jalen Foy,F,17,0,5.2,0.3,1.0,0.294,0.1,0.6,0.182,0.2,0.4,0.5,0.353,0.1,0.2,0.667,0.4,0.5,0.8,0.2,0.0,0.2,0.2,0.7,0.8,,Montana
13.0,Adam Shoff,G,14,0,1.4,0.1,0.8,0.091,0.1,0.5,0.143,0.0,0.3,0.0,0.136,0.0,0.0,,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.2,,Montana
,Team Totals,,35,35,200.7,27.5,55.3,0.498,7.3,20.5,0.358,20.2,34.8,0.581,0.565,14.2,19.3,0.736,7.2,24.4,31.7,13.5,6.3,3.2,10.9,16.1,76.6,,Montana
1.0,Dola Adebayo,F,36,36,29.1,4.9,9.4,0.515,0.6,2.0,0.306,4.3,7.4,0.571,0.547,2.9,3.9,0.738,2.0,4.9,6.9,1.0,0.9,1.1,2.3,2.5,13.2,,Mount St. Mary's
2.0,Dallas Hobbs,G,30,26,27.9,4.1,11.1,0.369,1.8,5.8,0.312,2.3,5.3,0.431,0.45,2.4,3.1,0.785,0.3,3.5,3.7,3.3,0.9,0.0,2.8,2.3,12.4,,Mount St. Mary's
3.0,Terrell Ard Jr.,F,21,3,24.4,4.1,7.8,0.534,0.0,0.3,0.167,4.1,7.5,0.548,0.537,2.6,3.6,0.711,2.3,4.9,7.2,2.2,1.1,0.4,2.0,1.4,10.9,,Mount St. Mary's
4.0,Jedy Cordilia,F,35,33,29.6,4.6,7.7,0.595,0.1,0.2,0.286,4.5,7.5,0.603,0.599,1.1,1.7,0.69,2.7,4.6,7.3,1.1,0.4,0.8,1.7,3.0,10.3,,Mount St. Mary's
5.0,Carmelo Pacheco,G,30,30,28.2,2.9,6.3,0.468,2.6,5.5,0.464,0.4,0.7,0.5,0.673,1.0,1.3,0.816,0.4,1.3,1.7,1.3,0.6,0.1,0.4,1.2,9.5,,Mount St. Mary's
6.0,Arlandus Keyes,G,32,2,19.2,2.2,5.9,0.374,1.5,4.2,0.361,0.7,1.8,0.404,0.5,0.8,1.1,0.771,0.4,2.8,3.3,1.9,1.1,0.2,1.7,1.4,6.8,,Mount St. Mary's
7.0,Xavier Lipscomb,G,36,36,33.5,1.9,5.3,0.353,1.0,2.9,0.34,0.9,2.3,0.369,0.447,2.1,2.8,0.743,0.5,3.7,4.2,4.3,0.9,0.1,2.2,2.0,6.8,,Mount St. Mary's
8.0,Javon Ervin,G,34,14,15.5,1.8,5.0,0.355,0.4,1.5,0.269,1.4,3.4,0.393,0.396,1.1,1.6,0.691,0.6,1.6,2.2,1.0,0.3,0.1,1.5,1.4,5.1,,Mount St. Mary's
9.0,Abdou Khadre K̩b̩,F,29,0,11.1,0.9,2.9,0.31,0.4,1.8,0.235,0.5,1.1,0.424,0.381,0.4,0.6,0.688,0.3,1.0,1.3,0.4,0.6,0.0,1.0,1.2,2.6,,Mount St. Mary's
10.0,Patrick Haigh,G,19,0,6.5,0.6,2.4,0.267,0.5,2.2,0.244,0.1,0.2,0.5,0.378,0.0,0.0,,0.2,0.3,0.5,0.2,0.1,0.1,0.3,0.5,1.8,,Mount St. Mary's
11.0,Malcolm Dread,G,18,0,6.7,0.7,1.4,0.48,0.4,0.8,0.5,0.3,0.6,0.455,0.62,0.0,0.0,,0.2,0.8,0.9,0.2,0.1,0.0,0.4,0.7,1.7,,Mount St. Mary's
12.0,Jonathan Ogunfuye,F,3,0,2.3,0.7,0.7,1.0,0.0,0.0,,0.7,0.7,1.0,1.0,0.0,0.0,,0.7,0.3,1.0,0.0,0.0,0.0,0.3,0.0,1.3,,Mount St. Mary's
13.0,Trey Wilson,G,24,0,4.1,0.3,0.7,0.375,0.1,0.3,0.333,0.2,0.4,0.4,0.438,0.3,0.5,0.615,0.2,0.5,0.8,0.2,0.2,0.1,0.5,0.4,0.9,,Mount St. Mary's
14.0,Jaxon Hartman,G,2,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,Mount St. Mary's
,Team Totals,,36,36,202.8,24.7,55.9,0.441,7.9,23.0,0.345,16.8,33.0,0.509,0.512,12.8,17.4,0.736,10.2,27.3,37.5,14.9,6.0,2.8,14.9,15.6,70.1,,Mount St. Mary's
1.0,Donovan Dent,G,35,35,35.3,7.3,14.9,0.49,0.8,1.9,0.409,6.5,13.0,0.502,0.516,5.1,6.5,0.784,0.4,2.0,2.3,6.4,1.4,0.9,3.1,1.3,20.4,,New Mexico
2.0,Nelly Junior Joseph,F,35,35,31.3,5.4,9.6,0.564,0.0,0.2,0.0,5.4,9.5,0.574,0.564,3.3,5.1,0.652,3.2,7.8,11.0,1.2,1.3,1.5,2.2,2.7,14.2,,New Mexico
3.0,Mustapha Amzil,F,32,32,28.7,3.6,9.4,0.384,1.3,4.4,0.289,2.3,5.0,0.469,0.452,2.6,3.7,0.703,1.9,3.5,5.4,1.4,0.9,0.7,1.3,2.2,11.1,,New Mexico
4.0,Tru Washington,G,34,33,28.2,4.0,9.5,0.425,1.2,3.7,0.336,2.8,5.8,0.482,0.491,1.9,2.9,0.63,1.2,2.8,4.0,1.9,2.1,0.4,1.2,2.1,11.1,,New Mexico
5.0,C.J. Noland,G,34,7,20.7,2.8,6.8,0.411,1.0,3.3,0.313,1.8,3.5,0.504,0.487,1.3,1.7,0.741,0.6,1.8,2.4,1.1,1.1,0.3,0.8,2.4,7.9,,New Mexico
6.0,Filip Borvicanin,F,35,29,22.7,2.1,5.1,0.413,0.7,2.3,0.317,1.4,2.8,0.495,0.486,0.9,1.4,0.646,1.1,3.5,4.6,1.1,0.7,0.2,1.0,2.3,5.9,,New Mexico
7.0,Jovan Milicevic,F,34,3,11.8,1.4,2.8,0.484,0.8,1.7,0.458,0.6,1.1,0.528,0.626,0.3,0.6,0.579,0.5,1.5,2.0,0.4,0.3,0.1,0.4,1.3,3.8,,New Mexico
8.0,Braden Appelhans,G,31,1,9.9,1.0,2.5,0.405,0.9,2.1,0.438,0.1,0.5,0.267,0.582,0.3,0.4,0.769,0.2,0.5,0.7,0.5,0.3,0.2,0.2,0.8,3.3,,New Mexico
9.0,Kayde Dotson,G,32,0,6.7,0.8,1.9,0.417,0.5,1.1,0.417,0.3,0.8,0.417,0.542,0.3,0.5,0.625,0.0,0.3,0.4,0.8,0.4,0.1,0.5,0.8,2.3,,New Mexico
10.0,Atiki Ally Atiki,F,32,0,8.2,0.8,1.5,0.574,0.0,0.0,,0.8,1.5,0.574,0.574,0.3,0.6,0.45,0.9,1.6,2.5,0.3,0.3,0.8,0.4,1.5,2.0,,New Mexico
11.0,Ibrahima Sacko,F,19,0,5.8,0.6,1.0,0.579,0.1,0.2,0.25,0.5,0.8,0.667,0.605,0.0,0.2,0.0,0.2,0.9,1.2,0.1,0.3,0.3,0.3,1.4,1.2,,New Mexico
12.0,Quinton Webb,G,13,0,4.0,0.2,0.5,0.286,0.1,0.4,0.2,0.1,0.2,0.5,0.357,0.2,0.5,0.286,0.2,0.3,0.5,0.2,0.2,0.0,0.2,0.5,0.5,,New Mexico
,Team Totals,,35,35,201.4,28.9,62.8,0.46,6.9,20.0,0.347,21.9,42.8,0.512,0.515,15.9,23.1,0.689,12.0,26.9,38.9,14.9,8.7,5.0,11.4,17.5,80.5,,New Mexico
1.0,Brian Moore Jr.,G,35,35,31.2,6.6,12.1,0.545,0.8,2.0,0.394,5.8,10.0,0.575,0.578,4.1,5.1,0.815,0.6,3.1,3.7,3.0,1.3,0.3,1.6,1.9,18.1,,Norfolk State
2.0,Christian Ings,G,33,32,27.7,4.2,8.5,0.489,1.1,2.2,0.473,3.1,6.2,0.495,0.552,2.7,3.7,0.736,0.4,1.7,2.1,3.2,0.8,0.1,2.3,1.2,12.1,,Norfolk State
3.0,Jalen Myers,F,31,29,25.0,3.6,7.0,0.521,0.6,1.9,0.333,3.0,5.1,0.592,0.567,2.6,3.0,0.86,1.5,3.8,5.4,1.0,0.7,0.4,1.3,2.6,10.5,,Norfolk State
4.0,Chris Fields Jr.,F,24,2,17.7,3.2,6.8,0.475,0.2,0.7,0.235,3.0,6.0,0.503,0.488,1.8,2.9,0.629,1.6,2.6,4.3,1.3,1.0,0.5,1.5,2.3,8.4,,Norfolk State
5.0,Kuluel Mading,F,35,28,22.3,2.9,5.2,0.569,0.3,0.9,0.323,2.7,4.3,0.62,0.597,1.0,1.9,0.529,1.5,2.7,4.2,0.6,0.1,1.2,1.3,2.2,7.2,,Norfolk State
6.0,Jaylani Darden,G,33,28,24.7,2.5,5.5,0.456,0.5,1.7,0.273,2.0,3.8,0.536,0.497,1.2,1.5,0.78,1.1,3.7,4.8,2.5,1.4,0.2,1.5,2.6,6.6,,Norfolk State
7.0,Terrance Jones,G,34,8,19.2,2.1,5.2,0.395,0.7,2.6,0.256,1.4,2.6,0.54,0.46,1.4,1.6,0.889,0.8,2.1,2.8,1.0,0.8,0.1,0.9,1.3,6.2,,Norfolk State
8.0,Sin'Cere McMahon,G,34,1,17.1,1.5,4.4,0.34,1.0,3.4,0.298,0.5,1.1,0.472,0.453,1.4,1.6,0.852,0.1,0.8,0.9,1.1,0.5,0.0,0.8,1.2,5.4,,Norfolk State
9.0,Tyrel Bladen,F,31,11,17.3,1.8,3.3,0.554,0.0,0.0,,1.8,3.3,0.554,0.554,0.8,1.5,0.533,1.1,2.3,3.4,0.5,0.3,0.4,1.1,2.6,4.4,,Norfolk State
10.0,Rodney Baines,F,17,0,6.7,1.2,2.2,0.541,0.0,0.1,0.0,1.2,2.1,0.556,0.541,0.4,0.5,0.875,0.6,1.4,1.9,0.1,0.2,0.1,0.2,0.9,2.8,,Norfolk State
11.0,Dramane Camara,G,25,0,8.4,0.6,2.2,0.296,0.4,1.7,0.256,0.2,0.4,0.455,0.398,0.3,0.3,1.0,0.2,1.2,1.4,0.3,0.4,0.0,0.3,0.9,2.0,,Norfolk State
12.0,Jordan Leaks,G,22,1,7.0,0.6,1.0,0.591,0.2,0.5,0.455,0.4,0.5,0.727,0.705,0.5,0.5,0.833,0.1,0.5,0.6,0.5,0.4,0.0,0.4,0.5,1.9,,Norfolk State
,Team Totals,,35,35,201.4,27.7,56.7,0.488,5.3,16.2,0.326,22.4,40.5,0.553,0.535,16.4,21.7,0.757,10.2,24.3,34.5,13.8,7.0,3.0,12.4,17.8,77.0,,Norfolk State
1.0,Jeremiah Fears,G,34,31,30.2,5.3,12.2,0.434,1.1,3.9,0.284,4.2,8.3,0.505,0.48,5.4,6.3,0.851,0.7,3.4,4.1,4.1,1.6,0.1,3.4,1.9,17.1,,Oklahoma
2.0,Jalon Moore,F,34,34,30.3,5.2,11.1,0.471,1.3,3.3,0.381,4.0,7.8,0.509,0.528,4.2,5.0,0.84,1.2,4.6,5.8,0.6,0.5,0.6,1.6,2.7,15.9,,Oklahoma
3.0,Duke Miles,G,34,34,24.6,3.2,6.2,0.514,1.2,2.7,0.43,2.0,3.4,0.581,0.61,1.9,2.3,0.831,0.4,2.1,2.5,2.0,1.4,0.1,1.2,1.9,9.4,,Oklahoma
4.0,Brycen Goodine,G,31,19,22.6,2.5,5.8,0.425,1.9,4.5,0.421,0.6,1.3,0.439,0.588,1.1,1.5,0.761,0.3,2.2,2.5,0.3,0.9,0.3,0.5,2.4,8.0,,Oklahoma
5.0,Kobe Elvis,G,34,16,23.6,2.9,6.7,0.427,1.4,4.1,0.348,1.4,2.6,0.551,0.533,0.6,0.9,0.724,0.2,1.5,1.8,2.8,0.7,0.0,1.5,1.7,7.7,,Oklahoma
6.0,Sam Godwin,F,30,30,19.1,2.7,4.5,0.593,0.0,0.0,,2.7,4.5,0.593,0.593,1.2,2.1,0.563,2.4,2.8,5.2,0.8,0.9,0.6,1.2,2.6,6.5,,Oklahoma
7.0,Glenn Taylor Jr.,F,34,2,19.1,1.5,3.7,0.409,0.6,1.9,0.303,0.9,1.8,0.525,0.488,0.9,1.2,0.75,0.3,2.3,2.5,1.0,0.6,0.2,0.6,1.4,4.5,,Oklahoma
